"ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","baseMean_FL2","baseMean_WT2","mgi_symbol","chromosome_name"
"ENSMUSG00000026491",3272.67842666836,0.389490922218844,0.253440393075694,1.5368147022346,0.124338692056078,0.273251183185428,4382.48874051722,4075.04802243226,"Ahctf1","1"
"ENSMUSG00000066315",287.710129164824,-0.284569189556127,0.185170584281407,-1.53679479200466,0.124343569190794,0.273251183185428,290.035281744565,315.696614220519,"Gm12918","4"
"ERCC_00099",98.027220686845,-0.544157239591589,0.354094896317041,-1.5367553874721,0.124353222016179,0.273251183185428,73.9297176794895,96.1703176089418,NA,NA
"ENSMUSG00000032633",2853.24254542763,0.449590680246665,0.292578612043894,1.536649166205,0.124379245674199,0.273271065492461,2197.90064402647,1933.14586361554,"Flcn","11"
"ENSMUSG00000027204",266.896709420571,-0.733948934610174,0.477735516333589,-1.53630808159902,0.12446283835207,0.273417408814359,49.8613768150011,94.2715655393866,"Fbn1","2"
"ENSMUSG00000024743",33.9133624718164,-1.55184084948242,1.01018869279373,-1.53618909076355,0.124492010816523,0.273444179304733,1.05071012570017,4.34125151037771,"Syt7","19"
"ENSMUSG00000034681",2555.95477990762,-0.160054464487695,0.104215213826861,-1.53580709198181,0.124585699837161,0.273580742494587,2421.79441449076,2811.66718097644,"Rnps1","17"
"ENSMUSG00000074355",92.1256924190762,0.440333383831533,0.286713271131096,1.53579700756229,0.124588173886683,0.273580742494587,96.9212666372577,88.6906655140314,"Gm10676","7"
"ENSMUSG00000043157",1763.5041043595,-0.305768388232379,0.199122519888219,-1.53557914194752,0.124641633054562,0.273660803179534,1526.36324272041,2175.12939132056,"Arl11","14"
"ENSMUSG00000035642",91.2099051414013,0.3327903551943,0.216733526192818,1.53548166285188,0.124665557955357,0.273676005995546,139.222071040896,108.004992406523,"1810020D17Rik","7"
"ENSMUSG00000026768",51.7747816864908,-1.08109959797519,0.704203093861809,-1.53520995207008,0.124732264527149,0.273785109675216,37.838880008744,59.0716839375932,"Itga8","2"
"ENSMUSG00000052137",472.855477358455,0.231725420717342,0.150967062787659,1.53494024748479,0.124798506089891,0.273893163058631,438.848938303074,409.880965037453,"C430048L16Rik","4"
"ENSMUSG00000020513",167.493662485619,0.299720717046549,0.195275681109763,1.53485941179781,0.124818365311079,0.27389940632194,183.158342719152,149.486827849705,"Tubd1","11"
"ENSMUSG00000053898",1914.92605302906,-0.30422878896906,0.198288477034443,-1.53427366793591,0.124962340938665,0.274177969801095,2044.83256849228,2133.54977886267,"Ech1","7"
"ENSMUSG00000000058",2110.82429768525,0.476548763288609,0.310754168888175,1.53352331520963,0.125146966500793,0.274545634604764,3714.12613394912,3307.27693192819,"Cav2","6"
"ENSMUSG00000008226",262.136207056695,-0.264652355303106,0.172586591408287,-1.53344679411983,0.125165806586679,0.274549550951404,219.167238375865,209.972446589919,"Scrn3","2"
"ENSMUSG00000012535",3666.48789064832,0.17106569972786,0.111575612393284,1.53318181328806,0.125231064007237,0.274580450611345,3808.77028218722,3460.105557454,"Tnpo3","6"
"ENSMUSG00000026750",5649.56245873956,-0.184187963421052,0.120125603683701,-1.53329479955024,0.125203235385953,0.274580450611345,4197.92951222995,4175.38559885904,"Psmb7","2"
"ENSMUSG00000030172",1071.36817582348,-0.264631288990757,0.172597544012534,-1.53322743092764,0.125219827759972,0.274580450611345,928.601571109043,1151.40732599771,"Erc1","6"
"ENSMUSG00000028158",73.324862550876,-0.438516597738253,0.286062579012638,-1.5329393982667,0.125290787321136,0.27467398805606,42.598180800002,53.6921023156628,"Mttp","3"
"ENSMUSG00000041975",201.086183982914,-0.250561252187066,0.163486056314249,-1.53261542810381,0.125370637872192,0.274811618799911,206.135569699293,229.209535086395,"Mettl8","2"
"ENSMUSG00000035206",785.855801026523,0.330935342631326,0.215963497080061,1.53236703010344,0.125431888632782,0.274908446999391,942.808526713483,782.592045356526,"3110056O03Rik","10"
"ENSMUSG00000027076",381.528286858448,0.376062358320624,0.245468813571785,1.53201684910026,0.125518276976594,0.275060335253091,372.91865773662,305.054649513242,"Timm10","2"
"ENSMUSG00000074627",17.3585891153964,1.14871632624,0.749884661613161,1.53185734425994,0.125557641590291,0.275109148539609,4.33594647798488,2.20379723299153,"4922505G16Rik","2"
"ENSMUSG00000016319",11837.1489830901,0.182847107777027,0.119436141839058,1.53091940983338,0.125789311499836,0.275579251024,12836.6780447561,10747.43746497,"Slc25a5","X"
"ENSMUSG00000022323",337.235507882466,0.375539853347333,0.245332544872966,1.53073801741953,0.125834153853663,0.275634735393554,472.854236048861,336.566028698706,"Hrsp12","15"
"ENSMUSG00000029650",831.858509419454,0.718581620043798,0.469453019159255,1.53067845070143,0.125848882168134,0.275634735393554,1248.16883183112,1040.48555831349,"Slc46a3","5"
"ENSMUSG00000029392",399.368561516212,-0.790256372870265,0.516305003708578,-1.53059987254417,0.125868313256754,0.27563979143072,155.955624842493,182.212632304658,"Rilpl1","5"
"ENSMUSG00000020072",52.6686217711843,0.428037114983946,0.279703090373151,1.5303267275771,0.125935875707355,0.275750234920703,44.0947556830016,39.5035258385122,"Pbld1","10"
"ENSMUSG00000030530",13101.6186407686,-0.396995067055619,0.259451028193367,-1.53013487678199,0.125983346918994,0.275816662410168,7537.47039916908,12809.1676788453,"Furin","7"
"ENSMUSG00000007411",2271.00775866181,0.167947695498005,0.109795667898446,1.52963863431612,0.126106200907939,0.276048085697037,1994.57172979903,1821.06536349242,"Mark3","12"
"ENSMUSG00000057666",38212.278012275,-0.449755551499914,0.294080574000914,-1.52936164868379,0.126174814383088,0.276160729019572,28933.1703470456,29741.7396621582,"Gapdh","6"
"ENSMUSG00000063317",2989.74109722265,-0.264428524000589,0.172927773963381,-1.52912697561575,0.126232969153563,0.276212904367821,2404.15525639729,3152.69457405236,"Usp31","7"
"ENSMUSG00000086276",728.252731105829,1.14922893332672,0.751553541115418,1.52913780649758,0.12623028467315,0.276212904367821,1230.75212422841,295.64539288997,"2500002B13Rik","8"
"ENSMUSG00000081873",1.71666105801063,-2.65985471357011,1.73973824475619,-1.52888213016371,0.126293667010574,0.276308161393886,0,0.764744489008694,"Gm15197","10"
"ENSMUSG00000020156",531.983644396828,0.319560481054931,0.209042982900476,1.52868312832616,0.126343016851596,0.276378568457261,546.850357456893,477.887975280949,"Mum1","10"
"ENSMUSG00000003032",1414.66694764153,-0.684974682648145,0.448258970761038,-1.52807802481949,0.126493166822869,0.276631843433576,591.701404998453,1083.97263090286,"Klf4","4"
"ENSMUSG00000051864",2953.29077428102,0.263484344285026,0.172427531678763,1.52808743313628,0.126490831186715,0.276631843433576,4387.73613796494,4136.30441959928,"Tbc1d22a","15"
"ENSMUSG00000048012",23.7242113701277,0.702097719644106,0.459513923964607,1.52791391735538,0.126533912277359,0.276645785663579,19.7560608361815,10.7694052582062,"Zfp473","7"
"ENSMUSG00000062808",82.4375898067942,-0.618079038599218,0.404509877458277,-1.52797020058668,0.126519936832863,0.276645785663579,107.475271382672,119.083950325067,"Hist1h3d","13"
"ENSMUSG00000079111",2222.85606036263,-0.234255650262386,0.153349316182133,-1.5275950104933,0.126613121353798,0.276781372562933,2057.04862073905,2180.55256805479,"Kdelr2","5"
"ENSMUSG00000059956",5.02355187373847,1.88636945814774,1.23538087099324,1.52695375364774,0.126772511544071,0.277092177981867,10.0898374371286,2.15621363289726,"Serpinb12","1"
"ENSMUSG00000023186",19427.0440999788,-0.2227433147372,0.145897361115489,-1.52671243012327,0.126832535122795,0.277185738583594,18532.0240065199,20971.9336816351,"Vwa5a","9"
"ENSMUSG00000040521",394.692953168163,0.256107069995041,0.16777451256356,1.52649568806238,0.126886463491494,0.27725491854196,419.173051601836,299.914663980781,"Tsfm","10"
"ENSMUSG00000090867",396.102247986043,0.380102182395638,0.24901109443908,1.5264467764051,0.126898635844028,0.27725491854196,307.067552250032,241.637467890755,"Snhg1","19"
"ENSMUSG00000078630",10.7556404625458,0.865940837729656,0.567411382172707,1.52612525045556,0.1269786747155,0.277392143516097,12.3381231739072,8.10159943965692,"Tomt","7"
"ENSMUSG00000022412",2633.88330398988,0.184648850687222,0.121015206691206,1.52583180028266,0.127051758848061,0.27747649083382,2136.62956230462,1936.64312174286,"Smcr7l","15"
"ENSMUSG00000035295",47.9434095465476,-0.782279854964841,0.512679505227319,-1.52586527643227,0.12704341991732,0.27747649083382,36.3071385974761,51.1176548270098,"Wdr38","2"
"ENSMUSG00000004207",308117.145081991,-0.317788203713489,0.208348266040401,-1.52527405076588,0.127190757296007,0.277742378045459,261447.863793295,399636.998326635,"Psap","10"
"ENSMUSG00000025485",3018.35218269296,0.280085729358626,0.18372495558917,1.52448385936709,0.127387885827693,0.278135112715882,2825.77849275403,2417.24715321455,"Ric8","7"
"ENSMUSG00000053395",11.057482517375,-0.881792849547541,0.578715799464782,-1.52370619631096,0.127582120910849,0.278521424250453,4.11665952494258,8.66198113893143,"Cacng8","7"
"ENSMUSG00000028541",7.00571776680684,1.01680186146898,0.6674056705518,1.52351396809125,0.127630168795886,0.27858853657982,9.31491238786447,3.5982348167212,"B4galt2","4"
"ENSMUSG00000069049",1872.9319729033,-5.5682811966174,3.65595748395942,-1.52307055567477,0.127741054424837,0.278792773065485,2048.94194793986,1770.99992596308,"Eif2s3y","Y"
"ENSMUSG00000027425",928.153155880213,0.256685306439258,0.168561848672832,1.52279598533276,0.127809754703912,0.278853392242052,818.672433967045,768.602674871464,"Csrp2bp","2"
"ENSMUSG00000027589",980.141978740544,0.287884020395452,0.189055109240355,1.52275186612096,0.127820796456336,0.278853392242052,1080.72199958637,968.410105980618,"Pcmtd2","2"
"ENSMUSG00000039987",1093.02979405179,0.493506515943622,0.324083095633858,1.52277771532143,0.127814327065098,0.278853392242052,1413.61271228286,1322.56315837619,"Phtf2","5"
"ENSMUSG00000030213",1398.44122612892,0.300312414221296,0.197305000039206,1.52207199088529,0.127991043220267,0.279186966634126,911.988391775439,787.770966366621,"Atf7ip","6"
"ENSMUSG00000024767",2957.35020238888,0.168326034093427,0.110634822621103,1.52145617542048,0.128145400984783,0.279485796647206,3186.18405244645,2892.565808202,"Otub1","19"
"ENSMUSG00000021866",2094.70770682499,-0.183993527204271,0.120948522827028,-1.52125485209444,0.12819589523905,0.279558049520214,2198.98449758458,2481.94222342975,"Anxa11","14"
"ENSMUSG00000003235",1898.89830858847,0.198194398831953,0.130379247997234,1.52013761297471,0.128476393085985,0.280032454579011,1929.43000845805,1660.92166516573,"Eif2b5","16"
"ENSMUSG00000033763",4.01809461892114,1.71844364101239,1.13049386599365,1.52008223370762,0.128490309191526,0.280032454579011,4.65745619393223,2.83288737094841,"Mtss1l","8"
"ENSMUSG00000036377",1.55485009785142,-2.68265123946943,1.76454276617811,-1.52030956171149,0.128433192020384,0.280032454579011,0.270398334494826,1.55594773952358,"C530008M17Rik","5"
"ENSMUSG00000057605",10.0205174025592,0.843929691415125,0.555173614188972,1.5201185176064,0.128481191376869,0.280032454579011,14.2368392158313,8.90859360584178,"Gm6807","19"
"ENSMUSG00000073016",453.251610980134,-0.243380963553667,0.160114630189036,-1.52004200532034,0.128500418808247,0.280032454579011,497.078423825938,565.336142005287,"Uprt","X"
"ENSMUSG00000002661",186.831624875446,-0.317321488089059,0.208855558709027,-1.51933465429639,0.128678281063757,0.280382101863069,168.52875116861,180.436830275451,"Alkbh7","17"
"ENSMUSG00000063430",1.42633391740468,-3.10749297666285,2.04638481545451,-1.51852816400647,0.128881305069643,0.280748477538717,0.270398334494826,2.41349394564382,"Wscd2","5"
"ENSMUSG00000067203",713.455889600949,-0.527617823601059,0.347442391776157,-1.51857642040693,0.128869150118522,0.280748477538717,541.019177737749,738.911700014461,"H2-K2","17"
"ENSMUSG00000047843",2658.68227728719,0.246670999174674,0.162457750197273,1.5183701539332,0.128921111302735,0.280797192497825,3987.986453893,3927.87261559492,"Bri3","5"
"ENSMUSG00000053004",8.88738655226542,1.10854654200906,0.730307454773969,1.517917604103,0.129035171473042,0.280969591555935,10.9355610784996,5.57121049847236,"Hrh1","6"
"ENSMUSG00000086859",53.8642203931364,0.628648810923431,0.414148774019053,1.51792990915508,0.129032069084542,0.280969591555935,45.3422423177178,31.3067591986667,"2810008D09Rik","11"
"ENSMUSG00000002845",2264.94993705395,-0.391059003613432,0.257741886527277,-1.51725048994722,0.129203453142769,0.281297969798796,1962.13682713348,2239.60983198438,"Tmem39a","16"
"ENSMUSG00000039578",3.19001353690546,2.39797323961361,1.58093603516961,1.51680598472558,0.129315675599674,0.281504225260792,2.1073479518606,0.626724654879869,"Fam190a","6"
"ENSMUSG00000018931",655.4752563313,0.342565489864703,0.225894599290313,1.51648375366624,0.129397075307788,0.28160526136336,501.484736816415,415.414370025351,"Gm16515","11"
"ENSMUSG00000086331",5.52304639946129,1.17529188137183,0.775002671993306,1.516500424894,0.129392862965465,0.28160526136336,7.26878990204309,3.89776480664394,"Gm16310","16"
"ENSMUSG00000065611",11.171831902112,0.981108789550379,0.647006898846858,1.51638072375887,0.129423110380761,0.281623848460327,7.92192341852451,6.49983062635197,"Mir23a","8"
"ENSMUSG00000015312",7263.58350934248,-0.497374427690767,0.328072456820999,-1.51605054721842,0.129506571527001,0.281767372407307,5963.79580004509,8291.56964272991,"Gadd45b","10"
"ENSMUSG00000027519",4678.63151564154,-0.16539332742731,0.109110604847152,-1.51583182642056,0.129561882196579,0.281849618864936,3682.65232835834,4160.09187010351,"Rab22a","2"
"ENSMUSG00000035834",71.5335269339392,0.580434446107117,0.382978127115247,1.51558119122676,0.129625286010179,0.2819494465872,68.9995808762095,42.8028336220748,"Polr3g","13"
"ENSMUSG00000001415",2309.75801986572,0.306918487070591,0.202580234724321,1.51504655668041,0.129760614356043,0.282167549629013,1997.78856188666,1803.68395071748,"Smg5","3"
"ENSMUSG00000084867",17.8680381135395,0.746033498574135,0.492408153009521,1.51507137730051,0.129754329257168,0.282167549629013,14.3659215998288,8.65664721601332,"Enox","X"
"ENSMUSG00000025474",1063.73702244902,0.158470410576999,0.104624954368362,1.51465213565646,0.129860521711628,0.282346661063451,1404.92886194027,1197.64312289783,"Tubgcp2","7"
"ENSMUSG00000063605",8.86713323936721,1.21890309791383,0.805522581556242,1.51318302655024,0.130233174449455,0.283042209030287,5.87215550709573,2.0898706772919,"Ccdc102a","8"
"ENSMUSG00000068015",3234.4941930985,-0.304723138904828,0.201374439391217,-1.51321657220275,0.130224656044567,0.283042209030287,1105.04165651415,1466.23621556826,"Lrch1","14"
"ENSMUSG00000089789",2.40624086373661,-1.80153296066584,1.19053582940963,-1.51321188003153,0.130225847523603,0.283042209030287,2.38786037094212,3.15711359606443,"Rdh1","10"
"ENSMUSG00000007338",540.320448589512,0.30161824892261,0.199344885643531,1.5130473397846,0.130267634438219,0.28307888487938,440.522373830418,334.223372344571,"Mrpl49","19"
"ENSMUSG00000042496",283.780876920865,-0.440744482510919,0.291359531753841,-1.51271688232698,0.130351589396323,0.283223091659065,195.860973947009,236.811323411805,"Prdm10","9"
"ENSMUSG00000053617",1474.46581184568,0.391324707572724,0.25882228324406,1.51194364978119,0.130548198419227,0.283611997051649,3244.02728637442,2757.17435524767,"Sh3pxd2a","19"
"ENSMUSG00000091247",65.9495819742231,-0.432007977138803,0.285798106863552,-1.51158446037243,0.130639607353745,0.283772284331478,46.896494173012,56.0422217455424,"Gm16529","8"
"ENSMUSG00000040795",318.367500562859,0.363378543359753,0.240411788015495,1.51148388504282,0.130665211335208,0.283789607673256,185.009518716617,112.390905421134,"Iqcc","4"
"ENSMUSG00000003269",2032.91768954329,-0.114329969715917,0.075647638947636,-1.51134881810466,0.13069960214764,0.283826007739472,2139.91179245601,2367.49977087169,"Cyth2","7"
"ENSMUSG00000093328",1.3760451023939,-2.50301769868455,1.65635460479482,-1.51116052772685,0.1307475564556,0.283891848370954,0.229401037628995,1.136554314219,"","11"
"ENSMUSG00000064945",11.215150874541,-1.00850750021425,0.667476876951944,-1.51092499985862,0.13080756054858,0.283983831383822,6.16104069443014,12.8875435672966,"","6"
"ENSMUSG00000079463",1.86955431338272,2.57990268504951,1.70856117911155,1.50998554607863,0.131047112365952,0.284465535985314,2.11153433598704,0.371809825210304,"Gm17682","10"
"ENSMUSG00000024236",1806.15728530754,0.277407862158634,0.183732674869938,1.50984500908729,0.131082977201825,0.284505024537547,2437.56293614998,2051.25670628777,"Svil","18"
"ENSMUSG00000049562",1279.44626021662,-0.265347200439219,0.175796429015894,-1.50940040093322,0.131196490687203,0.284701407437529,866.587863826469,1073.1093395746,"Gm962","19"
"ENSMUSG00000052676",47.9155959329498,0.484423296692815,0.320962566047014,1.50928285082896,0.131226515292984,0.284701407437529,60.1067337394773,41.6457110820524,"Zmat1","X"
"ENSMUSG00000054008",1949.60690399531,0.472585018365728,0.31311857145677,1.5092845376978,0.13122608439587,0.284701407437529,3286.35182496896,3166.64548220532,"Ndst1","18"
"ENSMUSG00000078903",180.829692831138,0.66865389276772,0.443088042420495,1.50907681713776,0.131279153197,0.28477722788914,142.081432589166,93.1501528400941,"Gm14391","2"
"ENSMUSG00000016554",5677.146743139,-0.198169805685835,0.131325959959429,-1.50899186837893,0.131300860843274,0.284785941505663,5216.25872484426,5725.53520067764,"Eif3d","15"
"ENSMUSG00000030055",14804.7270751336,0.332331862133141,0.220254230697431,1.508855748563,0.131335650447597,0.284823023158483,4102.62880818569,3420.80671590265,"Rab43","6"
"ENSMUSG00000086794",3.08714589784455,-1.66297118404143,1.10225205735464,-1.50870317995368,0.131374652540341,0.284869229067136,1.60162087927652,6.43409062751071,"Gm11642","11"
"ENSMUSG00000026435",38.702397769512,0.764942083923436,0.507134838712838,1.50836035217959,0.13146232456099,0.284982561376625,59.9438264690521,38.6125889307597,"Slc45a3","1"
"ENSMUSG00000031731",4871.07364101961,0.15455255145916,0.102460120311481,1.50841665019831,0.131447924246365,0.284982561376625,4549.94033485413,4279.61497652048,"Ap1g1","8"
"ENSMUSG00000024451",1255.19246809594,0.362241206351854,0.24017378250976,1.50824624805637,0.131491514690409,0.285007459739627,2165.73403883222,1819.45928954445,"Arap3","18"
"ENSMUSG00000050549",3500.43209134498,0.355616921628367,0.235807434457376,1.50808189083049,0.131533569404384,0.285060231592861,2733.35178810013,2003.33108729474,"5730508B09Rik","3"
"ENSMUSG00000028621",121.169324110428,0.470678409407527,0.312180386098722,1.5077129453568,0.131628010867835,0.285226506791009,174.215155147838,146.702683648399,"Cyb5rl","4"
"ENSMUSG00000079242",19.7733989286647,0.671291065521162,0.445367734061611,1.50727368460037,0.131740519936098,0.285431882897887,16.0673201742177,10.6290199410004,"C730034F03Rik","15"
"ENSMUSG00000038170",2717.67113790782,-0.248002438534109,0.164579602863038,-1.50688441471387,0.131840286981571,0.285609600300005,1984.82584160696,2429.30788826486,"Pde4dip","3"
"ENSMUSG00000026068",407.543921205975,-0.918064069161408,0.609316906707668,-1.50671031618341,0.131884926114964,0.285667860683354,106.572301514285,135.848597785246,"Il18rap","1"
"ENSMUSG00000017677",8258.08294068566,-0.372809840305488,0.247475086976097,-1.50645402274976,0.131950661459369,0.285733353265122,6473.97812181016,9959.29166961027,"Wsb1","11"
"ENSMUSG00000072244",150.252627082177,-0.661413782111935,0.43903590780304,-1.50651409225657,0.131935252272548,0.285733353265122,46.5791708411911,56.0281933561853,"Trim6","7"
"ENSMUSG00000029334",3.18296641250391,1.85909381867843,1.23426078718816,1.50624068914459,0.132005397623854,0.285813435231849,7.59676827696975,0.974441201660984,"Prkg2","5"
"ENSMUSG00000045414",1423.78203371846,0.378525678878457,0.251344285893767,1.50600471195293,0.132065964067869,0.285867673734646,2092.09543286152,1674.39929157221,"1190002N15Rik","9"
"ENSMUSG00000066178",3.02947900839471,2.26285432319502,1.50251404577536,1.50604537079538,0.132055526941698,0.285867673734646,2.22859852612428,0.371809825210304,"6030445D17Rik","4"
"ENSMUSG00000036036",3.00027326732564,1.42644977264016,0.947244064126361,1.50589465446349,0.13209421903541,0.285890392314068,7.66636651126186,2.94741688341214,"Zfp57","17"
"ENSMUSG00000020328",783.678191750169,0.279098734314984,0.185379918434537,1.50554998983637,0.132182734798208,0.286043509178861,966.515940422887,804.082264351401,"Nudcd2","11"
"ENSMUSG00000027496",234.265239055491,-0.636739538777252,0.423095012476811,-1.5049563809551,0.132335291408673,0.286335150685056,252.742267788409,297.690918220241,"Aurka","2"
"ENSMUSG00000015013",1289.05421820652,0.156204784139859,0.103821484069126,1.50455164015817,0.132439387371633,0.286519616040628,1572.26957399422,1282.84415884409,"Trappc2l","8"
"ENSMUSG00000028051",7.7354419958141,-1.14476337069862,0.760899720994902,-1.50448651656989,0.132456142537853,0.286519616040628,2.97384072092405,7.33982339048933,"Hcn3","3"
"ENSMUSG00000016503",722.578607810884,0.245716454579625,0.16338496479543,1.50391105379421,0.132604270456622,0.286662788447532,940.296312635524,800.046947760777,"Gtf3a","5"
"ENSMUSG00000028329",305.324105129116,0.262741293799197,0.174708542466031,1.50388349699776,0.132611366975324,0.286662788447532,289.172715634826,229.154159392346,"Xpa","4"
"ENSMUSG00000037003",15.6101866025451,0.683929061375234,0.454691918481258,1.50415926383663,0.132540363827121,0.286662788447532,26.4346840041162,15.3691429948587,"Tenc1","15"
"ENSMUSG00000049327",3372.57854791926,-0.376719272927755,0.250478348217467,-1.50399935007829,0.132581534082031,0.286662788447532,2186.51696860444,2888.88828978872,"Setd8","5"
"ENSMUSG00000074282",57.2965289053331,0.580086372707906,0.385718633563141,1.50391068056334,0.132604366570323,0.286662788447532,20.5255991435044,12.8340230875201,"Zfp94","7"
"ENSMUSG00000004263",362.736189205304,-0.534765143777149,0.355625589583355,-1.50373077596489,0.132650701539948,0.286670827411745,341.647776133228,490.860014807138,"Atn1","6"
"ENSMUSG00000034173",11.7131189355296,1.10014764175561,0.731586351513198,1.50378371531957,0.132637065548492,0.286670827411745,5.39677068827175,2.22789051142072,"2410018M08Rik","5"
"ENSMUSG00000017724",3.84657402651241,1.82194566028311,1.21198581098191,1.50327309426752,0.132768635355564,0.286877776380496,12.6214588263606,1.95185084316307,"Etv4","11"
"ENSMUSG00000026896",28201.7035662652,-0.277986006864502,0.184926924021156,-1.50322084431956,0.132782104100576,0.286877776380496,25340.8217557006,26527.3455771256,"Ifih1","2"
"ENSMUSG00000031258",5.07282170510882,1.47836632568342,0.984138279288599,1.50219370264927,0.133047090704623,0.287411710435189,4.21295458738738,2.11336099895699,"Xkrx","X"
"ENSMUSG00000030844",2768.31777636993,-0.604215748136184,0.402270960322206,-1.50201184707001,0.13309404924663,0.287443838981551,3281.61613946358,5411.02902083726,"Rgs10","7"
"ENSMUSG00000039676",5.98079129517518,-1.23677098441107,0.823450025995165,-1.50193812055126,0.133113090479451,0.287443838981551,5.19232516246163,7.91599600543382,"Capsl","15"
"ENSMUSG00000084790",14.7186625442703,0.840477885551047,0.559599068624046,1.5019286712139,0.133115531097494,0.287443838981551,14.349176063323,9.67630653469158,"Gm15879","16"
"ENSMUSG00000069743",28.0336190339979,0.66034468257179,0.439729987422863,1.50170491314884,0.133173334475258,0.287530088302402,25.2473852705642,16.9197568114642,"Zfp820","17"
"ENSMUSG00000024742",1225.49615551975,-0.32927650974515,0.21927869279179,-1.50163477149969,0.133191458153012,0.287530654867533,1179.99574548219,1209.24567293233,"Fen1","19"
"ENSMUSG00000023051",1072.59755222721,0.178132982744552,0.118639472590207,1.50146472211523,0.133235404597398,0.287576306013544,924.464030403807,802.827862199855,"Tarbp2","15"
"ENSMUSG00000030805",2394.17529362962,-0.218299106986963,0.14539561016966,-1.50141470387058,0.133248333119333,0.287576306013544,2256.828708816,2749.82312226284,"Stx4a","7"
"ENSMUSG00000026739",2498.76899913056,0.344866294893032,0.229733654355193,1.5011570501544,0.133314945836423,0.287681501082404,1953.78721722549,1737.0508137124,"Bmi1","2"
"ENSMUSG00000031104",26.3913897077598,-0.769850407580001,0.512947896822809,-1.50083548903981,0.133398117056025,0.287822394902545,17.0180898118657,19.3427590333954,"Rab33a","X"
"ENSMUSG00000027281",756.56437184897,-0.244855905466077,0.163162471540005,-1.5006876468284,0.133436369657581,0.287866346656089,315.108356597976,370.188192546967,"2210009G21Rik","2"
"ENSMUSG00000028461",474.808566764619,-0.456789933970827,0.304452608459946,-1.50036465866221,0.133519968942848,0.28800810130537,436.444820774445,566.603438453809,"Ccdc107","4"
"ENSMUSG00000092623",1.60225425929189,2.66116101228349,1.77391923439061,1.50015906062243,0.133573205153981,0.288084332337726,3.24423905541887,0.71952637199142,"Gm20413","7"
"ENSMUSG00000028029",1317.89791055472,-0.145547956754276,0.0970270873034495,-1.50007550261794,0.13359484581011,0.288092408285486,1332.29598583988,1388.60370729721,"Aimp1","3"
"ENSMUSG00000056476",168.024341352622,-0.58295338588937,0.388695758188644,-1.49976780967712,0.133674558477,0.288225695467821,47.6008575117227,76.0320164625573,"Med12l","3"
"ENSMUSG00000035049",636.45470221293,0.48383259497504,0.322644642111556,1.49958354122537,0.133722313714872,0.288290050379271,598.304168418219,518.469184289495,"Rrp12","19"
"ENSMUSG00000012443",809.407941358332,-0.697362452342047,0.465074035037314,-1.49946546099073,0.13375292247147,0.288298890899658,1217.20256012527,1384.47654547155,"Kif11","19"
"ENSMUSG00000024191",539.401859295597,-0.243744943379973,0.162558449874356,-1.49942955022251,0.133762232335044,0.288298890899658,419.238129638585,401.780592378137,"Bnip1","17"
"ENSMUSG00000038323",262.458194248712,0.277408998485949,0.185068270732205,1.49895493910656,0.133885322327185,0.288525558075372,212.196572973808,167.506012368046,"1700066M21Rik","1"
"ENSMUSG00000029913",15.567261922777,0.687171674682477,0.458479320272573,1.49880625864203,0.133923900497996,0.288570064277437,17.7776324753786,10.6584471423477,"Prdm5","6"
"ENSMUSG00000027180",2844.26684814429,0.178351041319382,0.119088199490117,1.49763823857445,0.134227266228617,0.289185028338902,2996.82248653971,2728.24283220072,"Fbxo3","2"
"ENSMUSG00000044080",2923.45714646019,0.286601509411275,0.191379367335783,1.49755699060506,0.134248388228988,0.289191831086611,3936.52306273167,3261.53551492108,"S100a1","3"
"ENSMUSG00000026496",3123.18267596257,-0.275759330119265,0.184156814533758,-1.49741583452898,0.134285090626169,0.289232190112399,3718.25236081974,4723.0343395497,"Parp1","1"
"ENSMUSG00000048583",1.61131212795216,2.98375723231677,1.99290407510434,1.4971905921566,0.1343436726112,0.289319657751852,2.68321421725583,0.464611542321855,"Igf2","7"
"ENSMUSG00000037916",1859.70651204696,0.125789879483763,0.084038340179397,1.49681537278388,0.134441305121835,0.289480883805362,1974.23125652355,1701.37401273142,"Ndufv1","19"
"ENSMUSG00000086247",28.6867944800616,0.797221785020036,0.532630011820083,1.49676467215169,0.134454501690439,0.289480883805362,14.1733314749392,10.5121249454596,"Gm15787","5"
"ENSMUSG00000026202",1287.97650318134,-0.400619148331709,0.267673440018722,-1.49667127341319,0.134478814519149,0.289494511383961,857.088221809065,978.046540697177,"Tuba4a","1"
"ENSMUSG00000029594",1060.14779930584,0.485428915581657,0.324387619248583,1.49644711073164,0.134537180662668,0.28958143258559,1224.28623877499,1046.24849450179,"Rbm19","5"
"ENSMUSG00000014355",5613.9399995302,0.204483887367164,0.136661301636315,1.49628230463764,0.134580104382137,0.289596380209014,6055.53657248092,5760.7470363508,"Anapc1","2"
"ENSMUSG00000022594",21.5150602051409,0.64593457205477,0.431673607720247,1.49634946520376,0.134562611146073,0.289596380209014,21.7041469432242,13.7415183768116,"Lynx1","15"
"ENSMUSG00000032551",549.525451721768,-0.305569999014127,0.204231786683091,-1.49619216468142,0.134603585796924,0.289608196225459,491.861179276284,560.998339601067,"1110059G10Rik","9"
