"ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","baseMean_FLUT","baseMean_WTUT","mgi_symbol","chromosome_name"
"ENSMUSG00000092102",22.9668811978371,1.72061561973392,0.545487502896055,3.15427138220211,0.00160899387670901,0.0135044751966953,108.030460041255,28.4741363836692,"Gm17712","12"
"ENSMUSG00000059669",711.804205457831,0.476756150967922,0.15115757924374,3.15403404416233,0.00161030299578825,0.0135084198156328,651.754513642572,476.958552602755,"Taf1b","12"
"ENSMUSG00000058755",1077.21838064476,1.00348943274471,0.318259226827367,3.15305684221068,0.0016157034221628,0.0135466633801962,829.156904646013,477.64855434601,"Osm","11"
"ENSMUSG00000085557",25.6837633517798,1.69049539562986,0.536353604962591,3.15183002405245,0.0016225069320694,0.0135966249830574,118.855004720832,28.7494813073909,"Gm16600","14"
"ENSMUSG00000027358",194.815801491313,-1.72350971614107,0.547253731509773,-3.14937955998257,0.00163617535538199,0.0136969063291416,25.7463085683282,106.254750220321,"Bmp2","2"
"ENSMUSG00000032334",13.9299475341006,2.31359957947418,0.734588566744638,3.14951754521173,0.00163540288205109,0.0136969063291416,28.965767819244,6.42400004788485,"Loxl1","9"
"ENSMUSG00000074158",101.217738720834,-0.64515153318022,0.204872679301418,-3.14903644243869,0.001638097662821,0.0137058711933953,151.067643751221,240.620986279982,"9830147E19Rik","7"
"ENSMUSG00000054312",954.963521775725,0.386513201365189,0.122746394280212,3.14887621450482,0.00163899604749564,0.0137062640896545,1196.9905757715,1002.09957970723,"Mrps21","3"
"ENSMUSG00000005667",2717.05419281191,-1.3733605489522,0.43633729575854,-3.14747458514797,0.00164687421926471,0.0137649954214555,615.308304407857,1929.78533519946,"Mthfd2","6"
"ENSMUSG00000027198",1519.37883404614,0.517649609319403,0.164500377521082,3.14679891389952,0.00165068441512806,0.0137896822598503,2305.62175212029,1574.39707972639,"Ext2","2"
"ENSMUSG00000010044",5.23087107243953,3.23385557787286,1.0282366086762,3.14505003088372,0.00166058428858201,0.0138651897705359,24.8820276708731,2.15078799155495,"Zmynd10","9"
"ENSMUSG00000014158",192.460735135824,1.24571975503547,0.396235377347956,3.14388827008128,0.00166719081554631,0.0139131351729728,515.436511309212,211.646237880864,"Trpv4","5"
"ENSMUSG00000040612",3.24658239999133,5.50482786032474,1.75124569707836,3.14337837889255,0.00167009801680521,0.0139301750645235,8.23107154177701,0,"Ildr2","1"
"ENSMUSG00000025921",327.436160594454,0.885754510328898,0.281816298610073,3.14302087813043,0.00167213912774153,0.0139399770473243,505.379875559672,289.769121337074,"Rdh10","1"
"ENSMUSG00000020522",3109.6445242009,-0.3741242262367,0.119134030968409,-3.14036403532678,0.00168738012966062,0.0140597543101846,2866.80047689999,3533.55509409742,"Mfap3","11"
"ENSMUSG00000032336",15346.2248085831,0.534253554709978,0.170169780083386,3.13953249776891,0.00169217644416174,0.0140924244170283,21759.8953241722,13768.6306176274,"Nptn","9"
"ENSMUSG00000085574",4.55772766178159,3.56183738939247,1.13490400299041,3.13844816830958,0.00169844970312658,0.0141373543541529,13.4759276745919,0.752523853301175,"Gm13053","4"
"ENSMUSG00000030410",386.491644582469,1.68342895662267,0.53651619915349,3.13770387413981,0.00170276810173156,0.0141659746261884,408.88164067638,137.137029366659,"Dmwd","7"
"ENSMUSG00000031995",432.01281048782,1.09694238818925,0.349771740147197,3.13616642593144,0.00171172037739264,0.0142330964025138,432.962352565464,227.116874671414,"St14","9"
"ENSMUSG00000045193",484.794042300538,0.816209506770431,0.260570040898776,3.1323996571329,0.00173383682576524,0.0144095535473252,613.354301819324,324.096529387663,"Cirbp","10"
"ENSMUSG00000035885",4883.46425398922,0.417754776714378,0.133372520077268,3.13224025813079,0.00173477850083943,0.0144099403026383,4354.37450054748,3217.66250441068,"Cox8a","19"
"ENSMUSG00000021037",7455.34048637911,-0.875764279782151,0.2796941728465,-3.13114953690073,0.00174123474050853,0.0144561097744746,4243.4995792427,7643.85367194471,"Ahsa1","12"
"ENSMUSG00000040253",25472.1095597107,-0.820682553980723,0.262120326622642,-3.13093823952924,0.00174248801188471,0.0144590577398557,2501.20272807851,4726.71648735716,"Gbp7","3"
"ENSMUSG00000028268",27008.6627826769,-0.818396245013983,0.261406221783634,-3.13074508873537,0.00174363437577342,0.0144611160129832,1273.07654769845,2509.32371699064,"Gbp3","3"
"ENSMUSG00000042104",26.0410742124808,0.884359327871255,0.282496986230955,3.13050889381259,0.00174503715214684,0.0144652976700617,54.0660151448553,32.1766927905442,"Uggt2","14"
"ENSMUSG00000022586",174.668169832225,-2.61417771594589,0.83524788669696,-3.12982260426161,0.00174911895855053,0.0144808937370186,1.30883876253535,10.5086849468302,"Ly6i","15"
"ENSMUSG00000040061",2205.74318882984,0.397529346253402,0.127007075978213,3.129977941714,0.00174819429870216,0.0144808937370186,3097.75256954694,2433.74098612833,"Plcb2","2"
"ENSMUSG00000040139",238.513430384836,0.524182553560434,0.167484434240435,3.12973892730792,0.00174961723931551,0.0144808937370186,342.187899926457,245.324808825537,"9430038I01Rik","7"
"ENSMUSG00000043153",45.2102254455806,1.37272559701614,0.43887192285112,3.12785012105186,0.00176089951154505,0.0145667833180125,80.0667043291895,32.2301319990768,"Ispd","12"
"ENSMUSG00000032328",11001.8624025871,0.339007215060544,0.1083891353207,3.12768631336983,0.00176188111753446,0.0145674176836517,8597.54972135458,6789.71114411488,"Tmem30a","9"
"ENSMUSG00000015749",1117.21981868639,0.643845114207675,0.205985367498244,3.12568374165299,0.00177392212334093,0.0146594447338513,1686.02908334586,1082.81575000944,"Anp32e","3"
"ENSMUSG00000027784",80.6937824442104,-0.948957860208701,0.303737428083852,-3.124270414072,0.00178246562281039,0.0147224892745006,39.6881118049309,53.1339534635303,"Ppm1l","3"
"ENSMUSG00000046814",10.0221134645887,1.82853528144748,0.58537619263488,3.12369260050861,0.00178596935872082,0.0147438639675321,20.0074128316367,7.14314534338145,"Gchfr","2"
"ENSMUSG00000036931",1737.32444533368,1.1438199704655,0.366451379342161,3.12134169755028,0.00180029009763385,0.0148498640754483,1418.91660967684,693.617070684522,"Nfkbid","7"
"ENSMUSG00000039813",764.215228526099,0.982107473999262,0.314648736437963,3.12128211642413,0.00180065440894987,0.0148498640754483,2145.79354205885,1051.5100216484,"Tbc1d2","4"
"ENSMUSG00000024304",8.91418604808339,3.09458917824249,0.991721608128977,3.12042124813724,0.00180592579229088,0.0148784182741537,21.6622588571407,2.50787650431268,"Cdh2","18"
"ENSMUSG00000028108",1575.84764139666,-0.612588124837076,0.196316247346101,-3.12041480579597,0.00180596529430341,0.0148784182741537,1403.45531243658,1958.94985189913,"Ecm1","3"
"ENSMUSG00000039787",525.155674567582,1.00197498609524,0.321226406521736,3.11921736741603,0.00181332134230852,0.0149313795235205,1161.09262456778,579.489886994586,"Cercam","2"
"ENSMUSG00000028089",362.113857767817,0.615314711815915,0.197286666508356,3.118886454447,0.00181535904223139,0.0149405162892847,533.842132335704,387.486715364967,"Chd1l","3"
"ENSMUSG00000025198",2036.03225423457,-0.568983190668089,0.182443221976112,-3.11868637543898,0.00181659211179352,0.0149430249441247,1428.53403224939,1918.92885945595,"Erlin1","19"
"ENSMUSG00000063253",805.211373616958,0.471790847492124,0.15131396908471,3.11795963284792,0.0018210774414958,0.0149722699965267,1035.39648944425,727.806456010783,"Scoc","8"
"ENSMUSG00000027848",48.5740455953039,1.48568904070951,0.476545501006408,3.11762263534523,0.00182316078369478,0.0149817469606527,62.1044835895736,25.4774537262577,"Olfml3","3"
"ENSMUSG00000031903",4334.41143669071,0.622444523762157,0.199674439456129,3.11729696328466,0.00182517619200784,0.0149830119015513,9248.36799584044,6062.36743396065,"Pla2g15","8"
"ENSMUSG00000039697",3797.671761325,-0.623315609435512,0.199950159814528,-3.11735489490828,0.00182481753487674,0.0149830119015513,1386.52352981712,2363.1146132011,"Ncoa7","10"
"ENSMUSG00000087175",69.3285754308073,-1.24929367812288,0.400934968489988,-3.11595090552465,0.00183352795248754,0.015043900600991,26.3183628023597,62.1376260061981,"Gm15133","7"
"ENSMUSG00000060131",6375.18138255652,-0.954168636381156,0.30623779224492,-3.11577689150149,0.00183461020078063,0.0150451120795551,3790.91303928323,9467.33627895525,"Atp8b4","2"
"ENSMUSG00000050957",833.045971656824,-1.46839915061699,0.471703214547286,-3.11297253300739,0.00185213254124562,0.0151810741593544,106.27489215786,330.913830472677,"Insl6","19"
"ENSMUSG00000037752",1186.49440331323,-0.729434969934694,0.234455184045,-3.11119147527439,0.00186334073721725,0.0152651700700882,182.877106423261,288.705525757562,"Xkr8","4"
"ENSMUSG00000060791",4242.53404385526,0.467483651673081,0.150285564866833,3.11063575591784,0.0018668506121656,0.0152861450430529,3867.76002357735,2924.0302759602,"Gmfg","7"
"ENSMUSG00000006462",25.9682598455888,-1.70583823385221,0.548558591926161,-3.1096737139099,0.0018729411467665,0.01532821890221,6.13825240018696,22.7025598181118,"A530013C23Rik","2"
"ENSMUSG00000019370",7246.18748638912,0.491788259824631,0.158243690104827,3.10779064554706,0.00188491541313836,0.0154183782117385,8704.72832242473,6069.42941156722,"Calm3","7"
"ENSMUSG00000032612",5153.95198200842,-0.423374126217543,0.13633676089044,-3.10535561687406,0.0019005038012555,0.0155379940033576,3590.973864108,4800.01710724377,"Usp4","9"
"ENSMUSG00000035373",49008.8606843842,-1.46492046828034,0.471797724242656,-3.10497569828655,0.00190294658631251,0.0155500680946491,1892.37054351162,6398.86543144053,"Ccl7","11"
"ENSMUSG00000005493",112.162607207067,-1.17157352402181,0.377354806292286,-3.10470015085576,0.00190472009373792,0.0155566636575307,32.7805823302874,68.2061112589589,"Msh4","3"
"ENSMUSG00000028437",4335.41632546178,-0.327430629058704,0.105479807054121,-3.1042020098757,0.00190793013442104,0.0155749793630375,2556.37414399632,3072.27002925649,"Ubap1","4"
"ENSMUSG00000026466",14916.622670831,-0.551763814892896,0.177790973714732,-3.10344109919893,0.00191284306542382,0.0156071706371985,6798.79615086748,10121.1911509066,"Tor1aip1","1"
"ENSMUSG00000065663",31.6033606315361,-1.00130931056363,0.32266296380482,-3.10326694689795,0.00191396913776231,0.0156084474061285,19.8950806096401,33.7651526525329,"","9"
"ENSMUSG00000022754",2.22879651353652,4.49992352233093,1.45023438497137,3.10289396594313,0.00191638288858773,0.0156202186027774,5.92294907912802,0.453853877660591,"Tmem45a","16"
"ENSMUSG00000021876",7580.69672440926,1.09453893273795,0.352955133052609,3.1010710150936,0.00192822040646223,0.0157087510643871,17908.2266829604,9025.1915413402,"Rnase4","14"
"ENSMUSG00000089417",3232.44705360318,-0.661758117488055,0.213458173063167,-3.10017699482617,0.00193405032349737,0.0157482762304808,2590.6364664034,3474.2254802491,"","3"
"ENSMUSG00000042790",1439.17270615149,-0.530318381613198,0.171069694236427,-3.10001361714174,0.00193511745883827,0.0157489994198071,994.155630248258,1339.83415217831,"Rnf214","9"
"ENSMUSG00000020859",10951.0618108349,-0.500830868429224,0.161624822388637,-3.09872494229224,0.00194355367594268,0.0158039629758607,5979.92738381888,8543.79614568425,"Spag9","11"
"ENSMUSG00000031516",1341.15502749655,0.319163441958836,0.102999735745214,3.09868214369343,0.00194383443236453,0.0158039629758607,1630.7067557757,1329.62475053383,"Dctn6","8"
"ENSMUSG00000020419",4.64443698407896,4.28882766385265,1.38504338476659,3.09652947411131,0.00195800395621164,0.0159111295745053,3.77848394669812,0.298669975640584,"Hormad2","11"
"ENSMUSG00000021699",59.0666201454489,1.1667445070131,0.376838448037965,3.09613977312516,0.00196057920048706,0.015915238474939,148.73740354313,77.292984142373,"Pde4d","13"
"ENSMUSG00000029030",3158.22707297078,0.493843879345323,0.159510078234975,3.09600424505992,0.00196147553325127,0.015915238474939,4169.07481164067,2880.45968018701,"Tprgl","4"
"ENSMUSG00000046805",119660.965852604,-0.724870276197062,0.234118583693704,-3.09616718485451,0.00196039795511788,0.015915238474939,76739.037413286,118646.770621093,"Mpeg1","19"
"ENSMUSG00000024677",14811.5848940992,-0.752185585502846,0.242997378561528,-3.09544732521627,0.00196516274670872,0.0159371233735602,8507.49534598217,14508.691442654,"Ms4a6b","19"
"ENSMUSG00000009772",1200.28019161751,-0.921302727801689,0.29767470500694,-3.09499837340969,0.00196813976439481,0.0159532295706081,540.782374989103,841.894179357626,"Nuak2","1"
"ENSMUSG00000030691",2391.94862988427,-0.813919854739684,0.263011720470974,-3.09461438935954,0.00197068926231718,0.0159576860118779,815.744959330375,1352.41152341061,"Fchsd2","7"
"ENSMUSG00000064856",47.892305486304,1.31731479355863,0.425699952887794,3.09446779268459,0.00197166340400206,0.0159576860118779,30.0163766275801,14.4798214165686,"","11"
"ENSMUSG00000091957",67.3985529686521,1.65231438347886,0.533925375953453,3.0946541556079,0.00197042508994682,0.0159576860118779,111.438326841145,40.1091350973789,"Gm8841","8"
"ENSMUSG00000026864",88692.3228865337,-0.804281541567493,0.260077787494415,-3.09246533245275,0.00198501417601352,0.0160576674399325,30439.1030887416,56707.5220401039,"Hspa5","2"
"ENSMUSG00000060244",110.917137910159,-0.736740278347573,0.238249169786083,-3.09230995016298,0.00198605359974987,0.0160580064534271,111.472740366738,163.905305681998,"Alyref2","1"
"ENSMUSG00000004771",6137.10178410663,0.276561297382405,0.0894538416418083,3.09166484419768,0.00199037435560847,0.016084862638848,5265.2709380915,4180.42809442328,"Rab11a","9"
"ENSMUSG00000025815",86.6405078468345,0.77351511301998,0.250265009880649,3.0907840987794,0.00199628729562509,0.0161245523758017,155.528058662625,80.7503914456234,"Dhtkd1","2"
"ENSMUSG00000004609",2299.26720345675,1.65328506264526,0.53507638782289,3.08981128726707,0.00200283706221645,0.0161693435444134,4835.53611597565,1708.18139444976,"Cd33","7"
"ENSMUSG00000021377",4138.75834912956,-0.50665338023469,0.163999271380446,-3.0893636049111,0.00200585784917361,0.0161844128753384,3391.61737781988,4583.09294984056,"Dek","13"
"ENSMUSG00000030760",3229.19611919508,-0.842873461002874,0.27284197401688,-3.08923677905485,0.00200671438061719,0.0161844128753384,1977.23293906588,3596.5706688476,"Acer3","7"
"ENSMUSG00000022332",3.34557313970667,4.08651369191976,1.3233865084782,3.0879215299081,0.00201561686211615,0.0162480722315202,10.3292625083691,0.430493523301733,"Khdrbs3","15"
"ENSMUSG00000026158",2807.41940299704,0.589645621241396,0.190978395251535,3.08749908839051,0.00201848390817378,0.0162630400169077,3781.0475474865,2610.56327263334,"Ogfrl1","1"
"ENSMUSG00000037710",398.983231559532,0.695895445557275,0.22545446281402,3.08663415605717,0.00202436575044774,0.0163022710608843,514.116305830151,341.705953931271,"Cisd1","10"
"ENSMUSG00000022971",4865.12102253069,-0.504206536510399,0.163380011429905,-3.08609683704619,0.00202802762335675,0.016318583215079,2420.25031952977,3314.46077452985,"Ifnar2","16"
"ENSMUSG00000069204",593.238795767465,-0.771356110565677,0.24995017430105,-3.08603949856272,0.00202841874850125,0.016318583215079,567.864809581146,793.361588765389,"Zfp748","13"
"ENSMUSG00000017299",653.094002917425,-0.333980174927968,0.108237021620076,-3.08563715010818,0.00203116525060112,0.0163325165855029,475.701568562335,572.53962971205,"Dnttip1","2"
"ENSMUSG00000055567",32.6094927469638,4.13136518278837,1.33926873204875,3.08479178519192,0.00203694698168321,0.0163708300105523,1.61348284231158,0,"Unc80","1"
"ENSMUSG00000064357",3430.01531688736,0.745888827725456,0.24182138813508,3.08446177353347,0.00203920813609484,0.0163808246381511,4885.50792431914,2807.21952758759,"mt-Atp6","MT"
"ENSMUSG00000023944",48452.5769216831,0.506309664980189,0.164441809927391,3.07895945200159,0.0020772495191331,0.0166732992978204,40109.036791454,28835.1420406095,"Hsp90ab1","17"
"ENSMUSG00000026878",6293.73018903308,0.292439440712225,0.0949819028882044,3.07889641942036,0.00207768905400843,0.0166732992978204,8727.55810971187,6859.8560474,"Rab14","2"
"ENSMUSG00000034449",290.673245596696,-0.507885592762912,0.165000976690719,-3.07807628142047,0.00208341577090297,0.0167068245772861,224.561820622791,305.184639294136,"Dhrs11","11"
"ENSMUSG00000040363",4466.62187732548,1.01315556565307,0.329160248525236,3.07800097427436,0.00208394233763142,0.0167068245772861,1843.90077591308,895.608625908597,"Bcor","X"
"ENSMUSG00000079197",18041.086960811,-0.430583011342688,0.139958656105938,-3.07650147066839,0.00209445269619481,0.0167743778623603,4924.37771088858,6929.71706088062,"Psme2","14"
"ENSMUSG00000083610",2.17108513880149,4.77764210518299,1.55290292035169,3.07658775224724,0.00209384661335481,0.0167743778623603,4.71341300034002,0,"Gm9329","3"
"ENSMUSG00000073418",1785.58180590391,-1.47679570289368,0.480305167528409,-3.07470292375385,0.0021071232372611,0.0168674638853452,97.1080544916782,260.92183941572,"C4b","17"
"ENSMUSG00000040957",72.1047849077683,1.13945571769739,0.370625442388018,3.07441310654669,0.00210917152785109,0.0168754688147847,299.7517345409,141.945450143149,"Cables1","18"
"ENSMUSG00000052920",163.300233371481,-1.06189815398466,0.345502473245744,-3.07348929809069,0.00211571276099716,0.0169193959396584,106.58457586022,220.690245666258,"Prkg1","19"
"ENSMUSG00000038473",7.75152915168189,-1.91866948205063,0.624569576156972,-3.07198678145093,0.002126391413463,0.0169963500367067,4.71049666666074,20.2247026216963,"Nos1ap","1"
"ENSMUSG00000018548",724.956596624339,0.533462209246055,0.173716942039163,3.07087036522777,0.00213435796228552,0.0170515605344279,1336.36082893038,958.414162904295,"Trim37","11"
"ENSMUSG00000022973",6204.27422178132,-0.753826123590385,0.245631143399559,-3.06893544994889,0.00214823002375859,0.0171538724813818,3322.28192563873,4860.14837599139,"Synj1","16"
"ENSMUSG00000027329",70.2026280390096,-1.08072861160237,0.352388292680932,-3.066868661783,0.00216313879484017,0.0172643571241135,91.4700392713314,219.066535797448,"Spef1","2"
"ENSMUSG00000015837",72368.2514959091,-0.658076086965175,0.214604114771003,-3.06646537354321,0.00216605895057059,0.0172705383785465,17722.3592248102,29099.2695291339,"Sqstm1","11"
"ENSMUSG00000018574",2058.83180636877,-0.276271349881463,0.0900920725595738,-3.06654450311128,0.00216548569922375,0.0172705383785465,1589.95365399367,2058.01464843792,"Acadvl","11"
"ENSMUSG00000010453",2185.50181995886,-0.500543377570042,0.163380853557298,-3.06365994956992,0.00218647286598066,0.017424673364632,1026.8452264436,1309.02279284133,"4632411B12Rik","1"
"ENSMUSG00000037824",2440.58349533595,0.529651060994749,0.172909859230145,3.06316287198971,0.00219010823312603,0.0174450085783587,5050.35940242186,3418.58145856396,"Tspan14","14"
"ENSMUSG00000027011",1782.63452714415,0.357025944274041,0.116608109625953,3.06175912995489,0.0022004044082168,0.0175183531965747,1735.3409340539,1450.52858574133,"Ube2e3","2"
"ENSMUSG00000020570",3907.32500168688,0.332728527066633,0.108762460620718,3.05922213572328,0.0022191253863457,0.017649940943376,5337.33420180827,4190.63676110216,"Sypl","12"
"ENSMUSG00000045312",3621.15095400962,-1.12690881563799,0.368355298863725,-3.0592985063991,0.00221855970785995,0.017649940943376,3684.62507567969,9220.19683428355,"Lhfpl2","13"
"ENSMUSG00000021374",5096.05520177211,-0.348918874538449,0.114191063864111,-3.0555707489832,0.00224632598779196,0.0178486454844397,3890.77752418404,4850.25332791281,"Nup153","13"
"ENSMUSG00000033423",928.157305756503,0.375394043616257,0.122850912516259,3.05568787343419,0.0022454487608405,0.0178486454844397,1251.4212825249,1042.719726545,"Eri3","4"
"ENSMUSG00000039361",16884.3978277743,-0.438151737855417,0.143403495342795,-3.05537697535229,0.00224777798359506,0.0178513714750435,8068.17217934519,10876.1630160513,"Picalm","7"
"ENSMUSG00000032024",57.5905996301918,-1.81935757852557,0.595566245182132,-3.05483662521737,0.00225183151030835,0.0178747453909979,20.335800456328,102.095214617725,"9030425E11Rik","9"
"ENSMUSG00000028420",1670.88616773292,-0.484956383590448,0.158794030055429,-3.05399632102773,0.0022581485004644,0.0179023191843309,1334.35986138461,2003.65134989462,"Tmem38b","4"
"ENSMUSG00000029238",3161.75630096584,0.415065800266742,0.135911984422138,3.05393083642692,0.00225864146250317,0.0179023191843309,3665.5654724729,2699.01168282165,"Clock","5"
"ENSMUSG00000030402",6.86930854103054,-3.48641595515998,1.14154903212698,-3.054109685209,0.00225729533838757,0.0179023191843309,1.25964826301822,6.40399894343342,"Ppm1n","7"
"ENSMUSG00000083282",370.850968854184,1.4286171831426,0.467819813590663,3.05377656448007,0.00225980319727088,0.0179027125342848,831.638362631232,380.553656269496,"Ctsf","19"
"ENSMUSG00000026723",281.318264745434,0.523052237452407,0.171340861918888,3.05269993155525,0.00226792596490392,0.0179582253728595,255.605365072872,187.036302130222,"Trdmt1","2"
"ENSMUSG00000038668",1320.16021403031,-1.22734949835855,0.402098468071669,-3.05236054303941,0.0022704920560289,0.0179697055643822,32.2193933824615,87.8652081646649,"Lpar1","4"
"ENSMUSG00000031327",58.7916928350712,-1.71058708599719,0.560457975399976,-3.05212372930621,0.00227228416215353,0.0179750518144214,5.33419689153218,20.3048614344952,"Chic1","X"
"ENSMUSG00000020024",1100.81043763498,-0.432699068438928,0.14180676552032,-3.05132880544352,0.00227830928941034,0.018005018625885,671.386615914708,957.601026664186,"Ccdc41","10"
"ENSMUSG00000039043",543.260614687198,0.441399624746089,0.144656724323452,3.05135918714102,0.00227807874253488,0.018005018625885,689.293854450587,566.245221933065,"2610034B18Rik","7"
"ENSMUSG00000028018",425.710556625676,0.819266089592763,0.268571312684982,3.0504601604778,0.00228490991758358,0.0180129676068857,325.236841850737,192.347096630293,"Gstcd","3"
"ENSMUSG00000030002",6028.86746444911,-0.279294838665406,0.0915539782454119,-3.05060297780563,0.00228382348049832,0.0180129676068857,4355.31124513684,5222.53186649058,"Dusp11","6"
"ENSMUSG00000030793",2077.56403254888,-0.996024112643594,0.3264559164667,-3.05102178396327,0.00228064027471065,0.0180129676068857,1172.16481383483,2221.31347043937,"Pycard","7"
"ENSMUSG00000045671",1281.02180242958,1.14586532361482,0.375612252361124,3.05066013265497,0.00228338882588468,0.0180129676068857,999.722828084517,395.892768083159,"Spred2","11"
"ENSMUSG00000045917",1603.5766679859,0.764775327271913,0.250693405735444,3.05063998404082,0.00228354204462058,0.0180129676068857,3177.6730533113,1721.65864695123,"6330416G13Rik","4"
"ENSMUSG00000057191",10020.7125498747,0.528276753677029,0.173195534101705,3.05017537788712,0.00228707772332821,0.0180212321048152,6553.98160881196,4417.57895905979,"AB124611","9"
"ENSMUSG00000032530",27.9563817973612,1.8924793695907,0.620546053377089,3.04970011378139,0.00229069969761525,0.018021950449951,99.4193365604099,28.0869226556943,"Lyzl4","9"
"ENSMUSG00000040396",1803.51865552412,-0.280937420865266,0.0921234385110736,-3.04957593209568,0.00229164694813329,0.018021950449951,1348.38708937615,1610.14695059618,"Abhd13","8"
"ENSMUSG00000058571",5.07179569337202,3.20997797325828,1.05255809357402,3.0496919769612,0.00229076175381394,0.018021950449951,11.8025403260975,1.14631487133091,"Gpc6","14"
"ENSMUSG00000069516",294159.592992645,-0.754097739355632,0.247261250380013,-3.04980152853173,0.00228992637799624,0.018021950449951,296523.159148535,573619.401017849,"Lyz2","10"
"ENSMUSG00000020635",452.30294255447,0.594446922270775,0.195121096343225,3.04655382432417,0.00231481031128525,0.0181863427970082,608.809896587819,364.053925749672,"Fkbp1b","12"
"ENSMUSG00000034168",1555.27796862643,-0.911200557236212,0.29909103723573,-3.04656590734962,0.00231471727384168,0.0181863427970082,622.95360169489,1040.67821837582,"6430527G18Rik","12"
"ENSMUSG00000051851",57.8747390668351,1.21077560993117,0.397473241112607,3.04618143989258,0.0023176792941348,0.0182000006229181,122.037381325767,52.5782953461057,"Cxx1c","X"
"ENSMUSG00000027204",266.896709420571,-1.48859831282866,0.48871850901479,-3.04592170210524,0.00231968233447411,0.0182068484740928,38.8107830456891,134.947402020091,"Fbn1","2"
"ENSMUSG00000020669",11.9134378115037,-1.74575910491834,0.573237474795887,-3.04543785372712,0.00232341789418336,0.0182272813160642,6.08906190066984,22.3053389452947,"Sh3yl1","12"
"ENSMUSG00000082088",99.9214750847766,-1.00691899019625,0.330669548532014,-3.04509137495847,0.00232609627367957,0.0182394046827539,24.4452971221175,49.5432305584684,"Gm15753","5"
"ENSMUSG00000014329",6.61330745164564,3.08013798009115,1.01160741764185,3.04479576402399,0.00232838366540979,0.0182395718957503,15.2274809327813,2.66138078137897,"Bicc1","10"
"ENSMUSG00000022820",946.53549686643,0.437169162058473,0.143576853460715,3.04484428737038,0.00232800805799673,0.0182395718957503,1111.05476962831,896.023130879464,"Ndufb4","16"
"ENSMUSG00000086290",261.790603795962,-0.628725648743032,0.206520444754441,-3.04437485349505,0.002331644160813,0.0182562294264434,253.642254519153,381.441405022391,"Snhg12","4"
"ENSMUSG00000054733",441.146043285663,-0.600610160729725,0.197349339769059,-3.04338571100652,0.00233932281113616,0.0183074470654691,387.210039019843,644.328449824882,"Msra","14"
"ENSMUSG00000032076",8088.59274071072,-0.709902774563266,0.233311706612273,-3.04272248002974,0.00234448439248451,0.0183375013324543,6795.47594316549,10636.6041490859,"Cadm1","9"
"ENSMUSG00000051323",6.56661063608106,2.50362149553677,0.822889782982011,3.04247488219392,0.00234641398934679,0.0183375013324543,10.5375202380772,2.69808328665097,"Pcdh19","X"
"ENSMUSG00000057614",1.82246254728861,5.26928353269528,1.7321479658186,3.04205162415501,0.00234971592174494,0.0183375013324543,5.8918390602448,0,"Gnai1","5"
"ENSMUSG00000061119",5900.1147428467,0.571856710706489,0.187980346508838,3.0421090360082,0.00234926778951555,0.0183375013324543,6765.36379370334,4909.68466818825,"Prcp","7"
"ENSMUSG00000069895",3887.40288167996,-0.397376775362666,0.130629437573011,-3.04201551155393,0.00234999784127552,0.0183375013324543,2619.59835505987,3127.1160168594,"Atxn1l","8"
"ENSMUSG00000074272",494.479845274808,-0.885371346503593,0.291043185865707,-3.04206176093784,0.00234963679268898,0.0183375013324543,478.817577548295,979.04387161656,"Ceacam1","7"
"ENSMUSG00000075555",111.494762871025,0.701148698710233,0.230515707107149,3.04165259499789,0.00235283273492618,0.0183507274064155,157.796812591048,98.1385393380727,"Gm10863","15"
"ENSMUSG00000032508",5990.63506146419,-0.536637219259039,0.1764842611894,-3.04070864813904,0.00236022097116664,0.0183994368977436,2137.24171665926,2973.54087994525,"Myd88","9"
"ENSMUSG00000025583",2035.1603649251,-0.348949675142276,0.114795041595272,-3.03976260902064,0.00236764689081719,0.0184483928598137,1750.30823835039,2264.17236377171,"Rptor","11"
"ENSMUSG00000072640",130.280691151581,0.690182897942231,0.227138326834251,3.03860166428837,0.00237678893906078,0.0185106668316403,248.773733943216,165.885806332183,"1810012P15Rik","11"
"ENSMUSG00000091993",34.153484849927,-1.54768764104581,0.509509819803122,-3.0376012019628,0.00238469315538738,0.018563244881734,7.77227121445518,26.4017216726394,"B930036N10Rik","1"
"ENSMUSG00000018476",1325.83916933801,1.42894297501623,0.47050672839042,3.03702984206958,0.00238921800918203,0.0185804983148852,402.705070066619,126.936304013212,"Kdm6b","11"
"ENSMUSG00000020647",2818.20003440725,-0.776287934631389,0.255607144952751,-3.0370353488158,0.00238917436131747,0.0185804983148852,1718.44964409034,2608.78455198323,"Ncoa1","12"
"ENSMUSG00000024381",2844.06855934191,0.323261227665218,0.106462727099014,3.03637936462565,0.00239437899695835,0.018602660759187,3459.27831253286,2782.57803922889,"Bin1","18"
"ENSMUSG00000029376",126.442010746376,0.643676670760769,0.211980603393508,3.03648852987689,0.00239351215110049,0.018602660759187,170.37530673346,119.45453284633,"Mthfd2l","5"
"ENSMUSG00000051000",3.99938698392297,3.4598545119342,1.13954584473747,3.03616965294739,0.00239604505576749,0.0186066248469585,9.67032300694292,0.752523853301175,"Fam160a1","3"
