"ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","baseMean_WT8","baseMean_WT2","mgi_symbol","chromosome_name"
"ENSMUSG00000022537",1.64180299851455,0.396227867821986,1.68505419529776,0.235142506945879,0.814098127684856,0.883385502199005,0.861631968682055,0.626724654879869,"Tmem44","16"
"ENSMUSG00000029601",24.7063057614398,-0.103623957794186,0.441013293368265,-0.234967878185149,0.814233664801686,0.883465411441767,18.6453308912698,19.5706121447947,"Iqcd","5"
"ENSMUSG00000056673",705.799102942148,-0.766562767064377,3.26593457788377,-0.234714673176671,0.814430198302277,0.883620728423532,547.563837864734,697.963510179662,"Kdm5d","Y"
"ENSMUSG00000042010",51.3082420404765,-0.0784518799642763,0.334455232684395,-0.234566161021337,0.814545476393385,0.883687872298566,23.3227591376635,24.2807050405416,"Acacb","5"
"ENSMUSG00000071640",3.47301436452727,0.207037550813603,0.883084459452541,0.234448187370384,0.814637052751754,0.883729295411567,3.58536345416379,3.80793152937349,"Stxbp3b","19"
"ENSMUSG00000040478",1.07704889765517,-0.449582857549625,1.92002643437093,-0.234154514490799,0.81486502560926,0.883860740471778,0.272897829105519,0.509829659339129,"Prdm13","4"
"ENSMUSG00000088442",7.62472989739192,-0.151126967129067,0.645381554577472,-0.234166852239848,0.814855447725885,0.883860740471778,13.1654230500878,13.018420608215,"","13"
"ENSMUSG00000038025",1502.2176661101,0.0356557257296449,0.152335191166548,0.234060990481592,0.814937629870394,0.883881566971487,1627.10551120569,1556.91413434465,"Phf2","13"
"ENSMUSG00000026669",360.177419508686,0.103526782921786,0.442974299982375,0.2337083278328,0.815211422106509,0.884120584973779,610.912051078539,481.025131858618,"Mcm10","2"
"ENSMUSG00000020388",697.304610382891,-0.0842193126904869,0.360542398865132,-0.233590592827865,0.815302831567936,0.884161785171073,751.393595693776,760.67372973423,"Pdlim4","11"
"ENSMUSG00000085385",202.31472739386,0.0980509715442302,0.420739737079092,0.233044238285955,0.815727054133615,0.884505927212098,188.509088246433,181.407459624934,"9430008C03Rik","2"
"ENSMUSG00000086074",1.10449089497531,-0.874056531477053,3.74954946674936,-0.233109748045226,0.815676185559277,0.884505927212098,0,0.254914829669565,"Gm13274","4"
"ENSMUSG00000002578",3.65411623640248,0.365420649545818,1.56858714987805,0.232961649325145,0.815791185878824,0.884517518341332,1.40742762689309,1.22935603133055,"Ikzf4","10"
"ENSMUSG00000054626",70.9261924950558,-0.0759726712394425,0.326462523510654,-0.232714831774444,0.815982851294342,0.88466737663911,42.7495824014279,46.4527800482802,"Xlr","X"
"ENSMUSG00000002343",284.325910335774,0.0788329156407136,0.339290700208768,0.232346231689248,0.816269107059306,0.884687970069974,154.06242053968,150.509455608224,"Armc6","8"
"ENSMUSG00000049321",16.4960529723252,-0.14192103789595,0.610580928278195,-0.232436080662002,0.81619932785711,0.884687970069974,6.44315718931547,7.70866477585853,"Zfp2","11"
"ENSMUSG00000052769",1.07963188302459,-0.511719845391086,2.20064478907223,-0.23253177792806,0.816125008310905,0.884687970069974,1.6268933634862,2.78766925393113,"Gm9889","3"
"ENSMUSG00000066245",18.0210512949468,-0.0999514618711962,0.430168756048011,-0.232354071433399,0.816263018438722,0.884687970069974,15.7445986747526,17.6452200631378,"Gm10156","7"
"ENSMUSG00000074527",59.5386159477139,-0.0642891309617839,0.276633881385775,-0.232397892260097,0.8162289858503,0.884687970069974,56.1377899201265,59.4477103348301,"Gm14296","2"
"ENSMUSG00000033862",511.916879685788,0.0269665198205458,0.116105036504611,0.232259690297543,0.816336318879683,0.884702881991726,490.427343060364,489.331204002491,"Cdk10","8"
"ENSMUSG00000001525",20573.0570348622,-0.0671178067773001,0.289650161338503,-0.231720246476446,0.816755304923485,0.88504105354122,13946.0896424981,15058.903347468,"Tubb5","17"
"ENSMUSG00000014791",36.2104000528786,-0.0739346683719247,0.319037381062703,-0.23174296418072,0.816737659024163,0.88504105354122,34.7200687806281,38.7200219939924,"Elmo3","8"
"ENSMUSG00000055884",259.727528011639,-0.0714342577723631,0.308499685787415,-0.231553745638458,0.8168846367163,0.885123248595187,322.401959655833,337.061227011924,"Fancm","12"
"ENSMUSG00000078126",4.28322530377167,0.172708473221953,0.747101243174288,0.231171444030997,0.817181613558048,0.885387070306314,5.56578480391305,5.24698427335633,"Rpl23a-ps3","14"
"ENSMUSG00000058152",26.7683992466239,0.126567906469486,0.547817227011432,0.231040391263279,0.817283423088917,0.885439414514935,16.0551881796502,14.1121222884937,"Chsy3","18"
"ENSMUSG00000087436",1.9274795078059,-0.311842008719774,1.35059554387203,-0.230892223904243,0.817398531957981,0.885506159342619,1.6698318448517,1.55594773952358,"Gm16156","8"
"ENSMUSG00000073684",565.510065523031,0.0366554639975988,0.158862259721794,0.230737395161011,0.817518820158211,0.885578505951866,401.387694042065,390.277868688834,"2610002J02Rik","4"
"ENSMUSG00000003585",3.44846105361322,0.278624623250817,1.20791765875846,0.230665245458202,0.81757487554567,0.885581267353166,1.89979119259172,1.5083641394293,"Sec14l2","11"
"ENSMUSG00000019256",238.820174465634,-0.0891645597842359,0.387135625095314,-0.230318663549197,0.817844158998386,0.885641106751,338.559554519017,385.125077907067,"Ahr","12"
"ENSMUSG00000024614",4983.17044962843,0.0269594417743223,0.117036302879673,0.230351105691024,0.817818951542504,0.885641106751,4954.05359856811,5008.06769209672,"Tmx3","18"
"ENSMUSG00000032202",81.2552318337587,-0.0903928781222857,0.392228110167333,-0.230459969031088,0.817734366400412,0.885641106751,66.6080999768012,62.8288062299676,"Rab27a","9"
"ENSMUSG00000085458",20.0740341382082,-0.0913431314246017,0.396413187540778,-0.230424048178784,0.81776227611604,0.885641106751,30.0927368095669,31.9506451918497,"G630030J09Rik","7"
"ENSMUSG00000038128",4.25856740956131,0.220201912682966,0.957197736374268,0.230048509639252,0.818054075163261,0.885752518515448,5.11635971957992,4.47927134450653,"Camk4","18"
"ENSMUSG00000060029",9.19986191157332,-0.17888840379172,0.77743701985188,-0.23010018718404,0.818013919443312,0.885752518515448,15.4941255805266,16.0434512498328,"4930473A02Rik","2"
"ENSMUSG00000074651",1.3287712040874,-0.473377817289669,2.05947456064163,-0.229853685175983,0.818205466611831,0.885858486157677,0,0.254914829669565,"Gm6320","13"
"ENSMUSG00000010376",2820.83020956236,-0.0197850084999855,0.0861752011015194,-0.229590511505481,0.818409980662746,0.885963999604232,2688.73995503693,2717.51349675736,"Nedd8","14"
"ENSMUSG00000026203",238.228552396313,0.0390768575560188,0.170190399328266,0.229606709369349,0.818397392835442,0.885963999604232,256.053742751492,251.663148194414,"Dnajb2","1"
"ENSMUSG00000029304",149554.509517186,0.06855713500041,0.298928342521492,0.229343040616769,0.818602303248824,0.886114239442203,386121.709975279,336984.147581445,"Spp1","5"
"ENSMUSG00000086404",2.59350342099811,-0.251654900373518,1.09764528409393,-0.229267964815473,0.818660650743837,0.886119444801598,1.94797647953067,2.29956738994419,"Gm6787","X"
"ENSMUSG00000014813",1.38690522038666,0.418625038203229,1.8271021387567,0.229119669515627,0.818775906001291,0.88612829531337,1.6268933634862,1.9036642863047,"Stc1","14"
"ENSMUSG00000039089",839.427109673011,0.0521139718506454,0.227387227699753,0.229186011799474,0.818724344226759,0.88612829531337,447.509307860041,419.283205283285,"L3mbtl3","10"
"ENSMUSG00000022211",1.08750410471798,0.418246970268049,1.82664456347272,0.228970090093992,0.818892163246645,0.886196168032903,0.813446681743101,0.626724654879869,"Lrrc16b","14"
"ENSMUSG00000091875",697.049225172045,0.0814214193889935,0.355979747720593,0.228724864013615,0.819082768322768,0.88634448502845,1069.93443276555,1078.65493423424,"Mir155","16"
"ENSMUSG00000030869",764.740752759719,0.0262861944964411,0.115085114871069,0.228406553930886,0.819330194808933,0.88650840866045,684.011281254872,667.152816964195,"Ndufab1","7"
"ENSMUSG00000086405",1.33554330062728,-0.442220366842107,1.93623261558123,-0.228392169041816,0.819341376791668,0.88650840866045,0.540548852637582,0.626724654879869,"9330198N18Rik","2"
"ENSMUSG00000042133",1942.60455684115,0.0332031101224903,0.145627877234175,0.227999684903039,0.81964648548246,0.886679842314254,2363.39611607547,2216.80392422642,"Ppig","2"
"ENSMUSG00000053684",160.301920310762,0.125393908045686,0.549929110284994,0.228018313088939,0.8196320037156,0.886679842314254,156.730369638772,144.390247438647,"BC048403","10"
"ENSMUSG00000076271",3.90787260394498,0.231560840073353,1.01569965646963,0.227981607159554,0.819660539387837,0.886679842314254,3.9870767273658,3.64345293373847,"Mir697","4"
"ENSMUSG00000037001",169.318314551374,-0.0408646749996153,0.179307004605121,-0.227903394458067,0.81972134376704,0.886687664903489,140.492878265663,142.850904424642,"Zfp39","11"
"ENSMUSG00000029432",1948.10436330979,0.020832923469365,0.0917637827945029,0.227027731801538,0.820402178264102,0.887249149744839,1779.91559216212,1775.08085907103,"Gbas","5"
"ENSMUSG00000039735",4741.07050451426,-0.0512790301546203,0.225850928077908,-0.227048126793314,0.820386319458474,0.887249149744839,10977.0597096939,11614.3094950276,"Fnbp1l","3"
"ENSMUSG00000040314",8.43503574687412,-0.151763545489181,0.668798324235209,-0.226919745444528,0.820486147878752,0.887249149744839,6.92502714386719,8.58733582056686,"Ctsg","14"
"ENSMUSG00000041343",23.4927771844148,-0.0962435843845502,0.424309239783847,-0.226824154085306,0.82056048092625,0.887249149744839,25.6452508257511,25.1858348467561,"Ankrd42","7"
"ENSMUSG00000050299",663.645189271184,0.0415363551113218,0.18302733888053,0.226940714788158,0.820469842068089,0.887249149744839,779.841911732241,740.094101124458,"Gm9843","16"
"ENSMUSG00000083325",2.11158152228836,0.279842531453046,1.23375328158966,0.226822117216561,0.820562064838635,0.887249149744839,1.99616176646963,1.76327896909887,"Gm14121","2"
"ENSMUSG00000022828",611.723164377561,-0.0376953909585206,0.166443400874994,-0.226475731451988,0.820831432402588,0.887482429951348,484.59252097582,512.273007537133,"Gtf2e1","16"
"ENSMUSG00000014956",6966.70725881153,0.0267713124615251,0.118312992160513,0.226275339442054,0.820987277290146,0.887531183289825,6941.17582888809,6730.67781188695,"Ppp1cb","5"
"ENSMUSG00000028949",7.35034639281687,-0.192655140080784,0.852009059896864,-0.226118651959059,0.821109138085715,0.887531183289825,3.2165685269882,2.94741688341214,"Smarcd3","5"
"ENSMUSG00000064602",10.2304433653633,0.151329611012925,0.669275866057451,0.226109469484344,0.821116279719762,0.887531183289825,7.10680120466825,5.33742050739088,"Snora41","1"
"ENSMUSG00000065790",5.52027138691796,0.181848951611923,0.804309529128965,0.226093245232166,0.821128898105125,0.887531183289825,5.62446370199891,5.38203566764405,"","4"
"ENSMUSG00000090028",2.68765270631394,-0.212806872917455,0.941319279977224,-0.226072999293719,0.821144644415267,0.887531183289825,3.08250627731825,3.29513343019326,"Gm17018","19"
"ENSMUSG00000021911",1959.12074358256,0.021901579018672,0.0970052770665208,0.225777191519726,0.821374717588015,0.88762956552152,1960.03868275187,1958.28658225858,"Parg","14"
"ENSMUSG00000022304",19.1460363120274,0.199386714257353,0.883222582890204,0.225749112533889,0.821396557641689,0.88762956552152,3.58011664859033,3.57710997813311,"Dpys","15"
"ENSMUSG00000024231",2644.0847480473,0.0498492289716318,0.220696063448195,0.225872759997521,0.821300384720016,0.88762956552152,2119.36966567894,1940.9986799513,"Cul2","18"
"ENSMUSG00000004319",1533.74583967987,0.0412694799418519,0.183061374149281,0.225440676022665,0.821636471069136,0.887830856738609,1466.06257159643,1403.17091611025,"Clcn3","8"
"ENSMUSG00000042225",460.558220813282,0.0371687914210522,0.165074718339764,0.225163439894834,0.821852129911542,0.88800591475166,418.10130091802,407.733774889205,"Ammecr1","X"
"ENSMUSG00000059890",2682.82307802648,0.0472921446431715,0.210185581430184,0.22500184989559,0.82197783515215,0.888083761969008,2956.44853295519,2922.55572731868,"Ube4a","9"
"ENSMUSG00000039233",928.031763593847,0.0337650004123465,0.150360331838401,0.224560560618044,0.8223211493179,0.888396693365573,915.514111643634,916.926733981509,"Tbce","13"
"ENSMUSG00000086003",19.3259993405408,0.218750984407196,0.974528793225413,0.224468467148305,0.82239280047477,0.888416111262837,6.56672582783851,6.17384187492304,"B230206L02Rik","11"
"ENSMUSG00000084422",1.13069554455512,-0.420687271511416,1.87523939325213,-0.224337902150104,0.822494386037437,0.888467862113668,0.545795658211037,1.18413791431328,"","6"
"ENSMUSG00000034457",27.3701768277185,0.0900267808296981,0.401874921164697,0.224016916927252,0.822744139922982,0.888679648885027,17.724055987724,19.0337207671852,"Eda2r","X"
"ENSMUSG00000077239",4.0682302994085,-0.17750289331949,0.79278655484859,-0.223897456678475,0.822837094774325,0.88872205400743,3.8582612832693,4.98910100384566,"Snord66","16"
"ENSMUSG00000019817",145.587866629219,-0.11744988275221,0.525410421373984,-0.223539309412764,0.82311579254721,0.888965055950987,170.325544065987,198.248224249745,"Plagl1","10"
"ERCC_00053",134.452150748627,-0.070685224031754,0.316464570185103,-0.223359044554054,0.823256076848277,0.889058549387696,149.529036106608,152.362778707678,NA,NA
"ENSMUSG00000090739",106.761685702323,-0.0678881679902014,0.304547568812559,-0.222914824948036,0.82360179803864,0.889373873513247,93.4527747421399,102.531103738232,"D930016D06Rik","5"
"ENSMUSG00000034786",1582.50263164117,-0.0416265755285544,0.186976175863935,-0.222630371683538,0.823823196439308,0.889554914161469,1305.83451124692,1307.95782401487,"Gpsm3","17"
"ENSMUSG00000037015",1346.54888098986,0.0601503425119834,0.270584387982757,0.222297904769792,0.824081983054924,0.88977629992446,1317.0234384756,1345.37210688016,"Tmem185b","1"
"ENSMUSG00000085538",10.0291624946885,0.123545635477116,0.555994239624249,0.222206682501982,0.824152992268541,0.889794923355292,9.72938878650646,8.47044082502612,"Gm11455","2"
"ENSMUSG00000057841",15932.2708847353,-0.0453955347249462,0.204366806375221,-0.222127729694025,0.824214451854487,0.889803234795096,17231.5155215494,16931.1914253384,"Rpl32","6"
"ENSMUSG00000043505",1.94926090686632,0.334282409802109,1.5083531556612,0.221620784593759,0.824609101050292,0.890171225638103,2.03910024783513,1.64874945663513,"Gimap5","6"
"ENSMUSG00000031174",174.98851523764,0.0477725748802855,0.215718918087444,0.221457511950438,0.824736215811639,0.89025038204516,123.479162812159,122.916063695506,"Rpgr","X"
"ENSMUSG00000060284",2.58021226447874,-0.309736454733427,1.40020226746533,-0.22120836534147,0.824930195998499,0.890328007902256,1.35924233995414,1.27457414834782,"Sp7","15"
"ENSMUSG00000067642",30.9389177373925,-0.338928612936323,1.53226994892863,-0.221193800200353,0.824941536434742,0.890328007902256,0.588734139576537,0.71952637199142,"Gpr113","5"
"ENSMUSG00000090236",1.55957929032297,-0.325202644891894,1.47045473810077,-0.221157874816279,0.824969508137816,0.890328007902256,1.45036610825859,1.43905274398284,"Car15","16"
"ENSMUSG00000047613",398.916911213431,-0.037087887367699,0.167788017394056,-0.221040143055012,0.825061176296748,0.890368881064581,310.776064238428,319.094028041622,"A430005L14Rik","4"
"ENSMUSG00000020698",5.40193085152397,0.226659596006952,1.02594954729415,0.220926649468044,0.825149546791926,0.890406190438986,3.67124041689478,3.0431870403648,"Cct6b","11"
"ENSMUSG00000032307",2146.79395141113,0.0259499780966923,0.117546957813293,0.220762651619706,0.825277245771768,0.890485930945207,3100.35034450174,3102.39494786388,"Ube2q2","9"
"ENSMUSG00000039713",35.6054492019283,-0.143197957630602,0.650171112957092,-0.220246570136456,0.825679129237911,0.890861490744242,10.949795547025,11.7732736612145,"Plekhg5","4"
"ENSMUSG00000000531",8.56543935914297,0.163915698656608,0.744793555163871,0.220082058337015,0.825807247630742,0.89094164366967,6.66262292590858,6.40763186600452,"Grasp","15"
"ENSMUSG00000063687",1.43962692858008,-0.41587238609876,1.89151242828543,-0.219862359813162,0.825978351538472,0.89106815906096,0.813446681743101,0.974441201660984,"Pcdhb5","18"
"ENSMUSG00000074284",2.03787612265205,-0.255462038500609,1.16237475835147,-0.219775968692675,0.826045636268241,0.891082664790175,2.53146381353376,2.0898706772919,"Gm10658","9"
"ENSMUSG00000058246",2.15974929775365,0.262877886325549,1.19761691645632,0.2195008125832,0.826259946948784,0.891255760033193,2.90073221651718,2.55448221961375,"Gm10037","13"
"ENSMUSG00000085802",1.11619696199073,0.391927779606714,1.78736341283527,0.219277051769234,0.826434236949066,0.891327887853379,1.12928299221412,0.626724654879869,"Gm16059","15"
"ENSMUSG00000088119",7.20527528029905,-0.160105811304153,0.730154281253451,-0.219276686331689,0.82643452159978,0.891327887853379,4.76283173331686,5.2922023903736,"","11"
"ENSMUSG00000023932",2695.55803380046,-0.0264455375405599,0.120774876761327,-0.218965551857453,0.826676882229623,0.891531183800254,2785.87193100547,2850.59288959399,"Cdc5l","17"
"ENSMUSG00000084106",17.6108925191448,-0.122498891975768,0.560500144372508,-0.218552828586526,0.826998401721944,0.891819816712268,15.2407774611292,18.2160587551642,"Gm6136","1"
"ENSMUSG00000085754",4.23141598318938,-0.187660246614049,0.859509547817004,-0.218334103548554,0.827168804561466,0.891945461222022,7.42311099094711,6.75474545602153,"Gm15886","3"
"ENSMUSG00000023930",1.79143248431447,0.356524641487206,1.63497203888448,0.218061613904087,0.827381105354269,0.892094892388896,0.861631968682055,1.11542947563091,"Crisp2","17"
"ENSMUSG00000054435",10.831656168049,0.208448482454862,0.95641076709752,0.217948699058935,0.827469082711276,0.892094892388896,2.17793582727069,2.78530377085413,"Gimap4","6"
"ENSMUSG00000068823",28913.5938190701,-0.0216876800311207,0.0994851350159424,-0.217999201867146,0.827429733289964,0.892094892388896,29694.2622474873,30497.7959419512,"Csde1","3"
"ENSMUSG00000073739",18.835498972638,0.102757895007499,0.471770919062391,0.217813118306915,0.827574723021086,0.892150670274344,17.7884722523534,16.754675259065,"Gm16287","4"
"ENSMUSG00000002845",2264.94993705395,0.0536768780233913,0.24679230173861,0.217498186309892,0.827820120285554,0.892171835453889,2487.25791930063,2239.60983198438,"Tmem39a","16"
"ENSMUSG00000044854",9.43819432859669,0.161579978878183,0.743567603897473,0.217303682988941,0.827971687062518,0.892171835453889,4.6612143538655,4.66784321857074,"1700056E22Rik","1"
"ENSMUSG00000064778",1.86667115391747,0.317447951141484,1.46037851161906,0.217373748391807,0.827917087835744,0.892171835453889,1.68032545599861,1.60116585654085,"","10"
"ENSMUSG00000064945",11.215150874541,0.135254512021661,0.622407062699217,0.217308768051406,0.827967724444338,0.892171835453889,14.5728506769809,12.8875435672966,"","6"
"ENSMUSG00000070168",15.6939180603912,0.105309172164157,0.484047722187204,0.217559482954098,0.827772356183805,0.892171835453889,14.5299121956154,14.3682430316915,"","11"
"ENSMUSG00000081657",1.17773598213288,0.335911060008141,1.54491548302071,0.217430056012739,0.827873210112742,0.892171835453889,2.21562750306274,1.73918569066968,"Gm15466","3"
"ENSMUSG00000088913",1.14170771419305,-0.334728192978838,1.53860437424274,-0.217553127095185,0.827777308821615,0.892171835453889,1.35924233995414,1.71806085208159,"","11"
"ENSMUSG00000045374",4698.58505235072,-0.0601978784113555,0.277294888960187,-0.217089751048381,0.828138400995637,0.89220309033236,4243.35488725473,4390.11525486009,"Wdr81","11"
"ENSMUSG00000070997",15.9270651432616,-0.0929069278354805,0.427995583870374,-0.217074501085551,0.828150285357282,0.89220309033236,13.9946101485512,14.6466481830262,"1700055D18Rik","4"
"ERCC_00069",12.8727486054711,-0.117912180869623,0.543226556523014,-0.217058940609114,0.828162411744067,0.89220309033236,10.8586717787206,11.8854376906012,NA,NA
"ENSMUSG00000086330",2.96697666534157,-0.232765897466243,1.07435835761807,-0.21665573299239,0.828476648498215,0.89248353353905,1.89979119259172,2.22789051142072,"1700007J10Rik","11"
"ENSMUSG00000093448",1.29945817339852,0.409753359382079,1.89402880804655,0.216339560222787,0.828723074519346,0.892690895305545,1.90503799816518,1.22935603133055,"","14"
"ENSMUSG00000091633",39.9758748033484,-0.0636162095911408,0.294393828629655,-0.216092198288469,0.828915880919399,0.892840475406546,46.9613716709603,50.3722726502763,"Gm17280","10"
"ENSMUSG00000092905",1.77712873553019,-0.261382201376409,1.21006462328624,-0.216006811823453,0.828982437841416,0.892854059264221,2.03910024783513,1.97297568175116,"","7"
"ENSMUSG00000069303",1.59397119968693,-0.324513614893702,1.50374843697917,-0.215803126981537,0.829141210772403,0.89296695597957,2.30675127136719,2.18267239440345,"Hist1h2br","13"
"ENSMUSG00000006390",4068.73756006013,-0.0447487170489467,0.208107215860426,-0.215027224615599,0.82974609281592,0.893443990774595,3560.0942944758,3778.96329948038,"Elovl1","4"
"ENSMUSG00000049583",4.35095239148967,0.23690342803186,1.10126160267072,0.21512002911691,0.829673738474387,0.893443990774595,8.09200181187335,6.36538218882834,"Grm5","7"
"ENSMUSG00000084458",4.75874926335605,-0.215744996260207,1.00322561540199,-0.215051323399232,0.829727304239081,0.893443990774595,2.26381279000169,2.55448221961375,"Mir1907","15"
"ENSMUSG00000022261",9.76952063455256,-0.191874721669101,0.893676907065569,-0.214702562136389,0.829999224868406,0.89350871594686,5.79574415165307,5.98527000085883,"Sdc2","15"
"ENSMUSG00000030270",4.49647316748218,-0.185058701366112,0.861806145294572,-0.214733559718186,0.829975055986855,0.89350871594686,4.57581086694234,4.66547773549373,"Cpne9","6"
"ENSMUSG00000032026",2295.07987057103,0.0373375358237956,0.173850953832393,0.214767506307685,0.829948587942182,0.89350871594686,1723.94660892057,1740.49079337252,"Rexo2","9"
"ENSMUSG00000035851",2951.5062809644,0.0284556199900123,0.132553221867768,0.214673167419491,0.830022144141319,0.89350871594686,3283.16553300473,3211.11715963443,"Ythdc1","5"
"ENSMUSG00000085652",6.55686125097503,-0.149776319189047,0.698810251640937,-0.214330454994534,0.830289370160336,0.893738252180262,5.93505320689648,6.80293201287991,"Gm11999","11"
"ENSMUSG00000039849",1882.98596980324,-0.0336063583634776,0.157009372820372,-0.214040459877037,0.830515505806965,0.893865401002151,1935.07366856099,1928.92061880874,"Pcif1","2"
"ENSMUSG00000086414",7.25068338433859,-0.146256923200619,0.683176118937007,-0.214083775978862,0.830481727398869,0.893865401002151,6.2451692359862,7.10543044264375,"Gm15645","7"
"ENSMUSG00000009291",4246.39463357086,0.0220059041053075,0.103236453530378,0.213160209913953,0.831202002893395,0.894546092066362,4433.02650275003,4421.87900214618,"Pttg1ip","10"
"ENSMUSG00000078493",5.02489653028107,-0.201006316063864,0.944104052640783,-0.212906951836107,0.831399539917553,0.894700506188259,2.76142316127378,2.48280534109029,"A930039A15Rik","1"
"ENSMUSG00000070522",3.34647565282123,-0.215510517614087,1.01330181406801,-0.212681468267481,0.831575422257298,0.894831598321341,1.90503799816518,2.8305218878714,"Gm6505","3"
"ENSMUSG00000081642",1.2923692466951,-0.317028607274144,1.49481597545905,-0.212085375376582,0.832040428944433,0.895215571699884,1.13452979778757,1.74215413051078,"Gm13532","2"
"ENSMUSG00000083650",20.2915349954434,0.105112187491753,0.495538225298343,0.212117213416724,0.83201559088892,0.895215571699884,22.1934761454494,24.2342810099961,"Gm13357","2"
"ENSMUSG00000051184",238.872427978436,0.051988929761068,0.245810438860874,0.211500089263878,0.832497062564266,0.895648653308708,195.268107113818,185.327492098224,"Zfp524","7"
"ENSMUSG00000030744",20177.3782829542,-0.0297531106320091,0.140895740792763,-0.211171114645486,0.832753749674884,0.895808352454764,21486.3094736251,21616.0919609911,"Rps3","7"
"ENSMUSG00000031452",1.67476382141365,-0.347968098283333,1.64755044294325,-0.211203304744775,0.832728632105962,0.895808352454764,1.40218082131964,1.25344930975974,"1700029H14Rik","8"
"ENSMUSG00000092805",775.116300273483,0.0916683093369935,0.43436241087364,0.211041073173481,0.832855221296585,0.895859281710521,832.397242472048,713.368202386638,"","9"
"ENSMUSG00000083209",2.03127161517745,-0.234231329637942,1.1104306972525,-0.210937368912344,0.832936143935779,0.895888102305763,2.54195742468067,2.94741688341214,"Gm11969","11"
"ENSMUSG00000021258",770.999743349634,-0.0283101928868652,0.134363694130584,-0.210698232659124,0.83312275378306,0.896030586643929,880.058487474257,870.894043733119,"Ccnk","12"
"ENSMUSG00000003660",7879.07628951876,-0.0299694508122636,0.142666396143418,-0.210066642337669,0.833615660137157,0.896444207064524,8127.27719793704,8545.01522230879,"Snrnp200","2"
"ERCC_00112",863.916704468144,0.0729843808990389,0.347408955303124,0.210082036703279,0.83360364527248,0.896444207064524,1023.7083718362,902.581644492289,NA,NA
"ENSMUSG00000067352",18.2947091745265,0.0940739565706731,0.448761779328919,0.209630055196215,0.833956420154188,0.896670108580061,18.1095553683979,18.0640105316783,"Gm14149","2"
"ENSMUSG00000090834",3.93053332703816,-0.225980666949742,1.07799574489654,-0.209630388635189,0.833956159890294,0.896670108580061,3.31246562505827,3.92185808507313,"Gm17476","4"
"ERCC_00163",39.204612398244,-0.0867896644346816,0.414094031826075,-0.209589266601974,0.833988257596608,0.896670108580061,42.6007266866533,41.1840679795717,NA,NA
"ENSMUSG00000048920",1325.72847205278,-0.0399461513975491,0.190836714445126,-0.209321102145864,0.834197579514065,0.896836904094661,1364.339728271,1446.62125807645,"Fkrp","7"
"ENSMUSG00000052435",30.3334035073847,0.10470844455587,0.501747251795141,0.20868762944141,0.834692097800906,0.89731026959618,24.0560491380569,22.4281957509364,"Cebpe","14"
"ENSMUSG00000079657",3.15551283277106,-0.213488089694343,1.02546452672734,-0.208186713562553,0.835083182356232,0.897672387554588,2.17268902169724,2.48280534109029,"Rab26","17"
"ENSMUSG00000071415",25932.0677073741,0.0260903482746999,0.125451174735883,0.207972132023704,0.835250727012958,0.897794179944894,29367.8568620843,28710.9926555931,"Rpl23","11"
"ENSMUSG00000081992",10.5834404571784,-0.119055290007148,0.572673428143601,-0.207893860892205,0.835311842751871,0.897801565646224,8.36489964097887,8.3353894307384,"Gm13408","2"
"ENSMUSG00000042165",5.42821253752121,0.14782578407617,0.711804747249463,0.207677434924948,0.83548083785587,0.897924892685228,6.51854054089956,5.43258770757943,"Gm9774","3"
"ENSMUSG00000074280",1157.99642494675,-0.111130883124182,0.535403918440551,-0.207564568163543,0.835568972300379,0.897961305145352,14.1024383703539,13.4390199470478,"Gm6166","9"
"ENSMUSG00000027163",1044.23026798664,-0.0222591325482724,0.107496293311209,-0.207068838028032,0.835956098302492,0.898319009414657,853.218121365602,877.170266692725,"Commd9","2"
"ENSMUSG00000007837",369.319327896977,-0.0337409761230977,0.163355641251915,-0.206549194533569,0.836361941406206,0.89862062047755,379.005268956686,376.857397244213,"Prrg2","7"
"ENSMUSG00000019579",2332.04115173427,0.0231901153010922,0.112250294564151,0.206592912661259,0.836327795739616,0.89862062047755,2304.43255118902,2255.25546935161,"D17Wsu104e","17"
"ENSMUSG00000028128",191.513381477582,-0.116304567004472,0.563215757100751,-0.2065009111307,0.836399653099912,0.89862062047755,146.603025616565,181.711476244945,"F3","3"
"ENSMUSG00000028389",5.7979907572772,0.151673428279827,0.735456676715114,0.206230269004111,0.836611044765566,0.898731057435898,8.10249542302026,6.89573372999146,"Zfp37","4"
"ENSMUSG00000093249",1.44299285772778,-0.271238957961772,1.31508500354277,-0.206252034835063,0.836594043593383,0.898731057435898,1.67507865042516,2.18267239440345,"","7"
"ENSMUSG00000021694",214.363694496647,0.0428248234704857,0.207871433905725,0.206015914095767,0.836778480294051,0.898832496966118,157.993663625169,160.633979812804,"Ercc8","13"
"ENSMUSG00000082665",1.86433909693761,0.411860838934914,1.99961244963549,0.205970331405964,0.836814086505403,0.898832496966118,0.588734139576537,0.371809825210304,"Gm11470","2"
"ENSMUSG00000024436",1215.18483438914,0.0415349353927103,0.202110880538231,0.205505687185671,0.837177055192677,0.899164013010642,1008.54380664301,1019.55296270127,"Mrps18b","17"
"ENSMUSG00000084111",11.6384693894469,0.113675948061625,0.553851166450074,0.205246381966178,0.837379633154355,0.8993232307013,13.7651242766191,12.6525476626869,"Gm15710","5"
